source_type,platform,week_folder,week_number,user_folder,user_number,playlist_file,playlist_name,playlist_position,track_id,track_name,artist_name,popularity_metric,popularity_value,popularity_log10,percentile_within_original_distribution,ratio_to_original_median,log10_delta_from_original_median,captured_at_utc,video_or_track_type,metadata_error
recommended,spotify,Week3_04August,3,User4,4,experiment_results/Week3_04August/Spotify/User4/Week3_User4_spotify_metadata.csv,Week3_User4,29,62TCEZic6RfrMkC2jkJQ2S,Tempest Of Blades,Battle Beast,spotify_artist_monthly_listeners,583032,5.7656924,70,20.099354,1.3031821,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User4,4,experiment_results/Week3_04August/Spotify/User4/Week3_User4_spotify_metadata.csv,Week3_User4,30,6naAJpTEmS1zT5zgRfB4Tf,Theatre of Pain - Remastered 2007,Blind Guardian,spotify_artist_monthly_listeners,609138,5.7847157,70,20.999328,1.3222054,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,1,0LsyxswGj664Z5du9iNLxF,Say No More,Volbeat,spotify_artist_monthly_listeners,4524461,6.6555668,93.333333,155.97556,2.1930565,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,2,2Wy6uQOX2y45ooKuQb7Q9B,Dawn of Victory,Rhapsody,spotify_artist_monthly_listeners,370033,5.5682405,66.666667,12.75646,1.1057302,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,3,56wSCyYGzDAFSGYX7rq2Oi,First in Line,Sonata Arctica,spotify_artist_monthly_listeners,453572,5.6566462,66.666667,15.63637,1.1941359,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,4,7f1YVLsmmbmobjlt40VWrt,Midnight Blitz,TAILGUNNER,spotify_artist_monthly_listeners,28007,4.4472666,46.666667,0.96550892,-0.01524371,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,5,3jPXnbdxziaxnkUeA8e5Cc,Dethrone Tyranny - Remastered,Gamma Ray,spotify_artist_monthly_listeners,168622,5.2269142,60,5.8130483,0.76440394,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,6,57D4g0d78KP3t5nIuhZHCM,Dracula,Mystic Prophecy,spotify_artist_monthly_listeners,147629,5.1691717,60,5.089339,0.70666138,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,7,5IF7E1KDhfYaucurjPSTLJ,In Flames You Burn,Dream Evil,spotify_artist_monthly_listeners,167000,5.2227165,60,5.7571318,0.76020617,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,8,00npmhc8GChWQcovg8W6D5,Riding the Storm (Reworked version 2003) (2017 Remaster),Running Wild,spotify_artist_monthly_listeners,105505,5.023273,60,3.6371628,0.56076274,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,9,6naAJpTEmS1zT5zgRfB4Tf,Theatre of Pain - Remastered 2007,Blind Guardian,spotify_artist_monthly_listeners,609138,5.7847157,70,20.999328,1.3222054,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,10,7kXm6XvhKjNOTFMJvYZjYe,Hammer High,HammerFall,spotify_artist_monthly_listeners,850707,5.92978,73.333333,29.32714,1.4672697,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,11,3tuCmmn6JmRXPln2Zt7KyI,Brothers Of Metal (Part 1),Manowar,spotify_artist_monthly_listeners,1036187,6.0154381,73.333333,35.721348,1.5529278,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,12,0rTFmaEAuD8YOQbWScjPwr,Valley of the Damned - Remastered 2009,DragonForce,spotify_artist_monthly_listeners,1781040,6.2506737,86.666667,61.399293,1.7881634,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,13,5RhuMVzZTmYbX39WGQDy6p,The Fourth Legacy,Kamelot,spotify_artist_monthly_listeners,372111,5.5706725,66.666667,12.828096,1.1081622,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,14,0Ot7wMcgFkhuz1dd0d2PMy,City of Heroes,Michael Kiske & Amanda Somerville,spotify_artist_monthly_listeners,25289,4.4029317,43.333333,0.87180901,-0.059578644,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,15,6NckTLOMeZFE9sqx4EyisQ,Spirit Never Die,Masterplan,spotify_artist_monthly_listeners,175203,5.2435415,60,6.0399207,0.78103124,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,16,2EJsu3n8ue4MZNBchZdec5,The Black Mare,Dragonland,spotify_artist_monthly_listeners,59740,4.7762652,56.666667,2.0594674,0.31375492,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,17,4y5UphdRSj6ZHjYnElBPwR,Head Up High,Firewind,spotify_artist_monthly_listeners,107972,5.0333111,60,3.7222098,0.57080085,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,18,7aQm0ItroFWJn3OLSYVAFV,Gladiator,Warkings,spotify_artist_monthly_listeners,82431,4.9160906,60,2.8417133,0.45358027,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,19,0ASc6EqyR29pOrdrkpzYHq,Lost in Your Eyes,Heavenly,spotify_artist_monthly_listeners,68155,4.8334977,56.666667,2.3495648,0.37098742,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,20,5Lsf30tzpE7uqBb0U2b9eV,Neverending,Frozen Crown,spotify_artist_monthly_listeners,67346,4.8283118,56.666667,2.3216754,0.36580151,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,21,6EMTWm0HgzsvJiQQOqObEQ,Vain Glory Opera,Edguy,spotify_artist_monthly_listeners,296171,5.4715425,66.666667,10.210153,1.0090322,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,22,6s4YFRwPbTT0yJ8jD8GZy0,Iron Hand,Battle Beast,spotify_artist_monthly_listeners,583032,5.7656924,70,20.099354,1.3031821,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,23,0vq9cEfehXLTk5ysihIyWv,Tombstone,Civil War,spotify_artist_monthly_listeners,64288,4.8081299,56.666667,2.2162544,0.34561961,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,24,3MpcisMq2eMJzmRqvtWgBI,Saxons and Vikings,Amon Amarth,spotify_artist_monthly_listeners,1196676,6.0779766,76.666667,41.254021,1.6154663,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,25,1JDPQZ1BISDLEEJQ8s8NDO,Seven Seals,Primal Fear,spotify_artist_monthly_listeners,103568,5.0152256,60,3.570387,0.55271529,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,26,4nNvSTWVXhoTlMlGRqduIT,Raven Wing,Iced Earth,spotify_artist_monthly_listeners,220275,5.3429652,66.666667,7.5937258,0.88045491,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,27,3AdlMcK1KoF7to9n9kYyvg,Running Through the Fire,Silent Force,spotify_artist_monthly_listeners,18004,4.255369,36.666667,0.62066707,-0.2071413,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,28,706V3q4TCJYn6THkwBMmDz,Ascending to Infinity,Luca Turilli's Rhapsody,spotify_artist_monthly_listeners,17943,4.2538951,36.666667,0.61856416,-0.20861524,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,29,4zpwxslCbUke7oO7hvFIRx,Wolves in Winter,Demons & Wizards,spotify_artist_monthly_listeners,57180,4.7572442,56.666667,1.9712143,0.29473385,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User5,5,experiment_results/Week3_04August/Spotify/User5/Week3_User5_spotify_metadata.csv,Week3_User5,30,57TphFjZcTHHFAY6zrrcj0,Twilight Tavern,Ensiferum,spotify_artist_monthly_listeners,189935,5.278605,63.333333,6.5477894,0.8160947,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,1,1dRiQJ2wsUcyL3S12MdUTw,Steel and Silver,Visigoth,spotify_artist_monthly_listeners,24159,4.383079,40,0.83285357,-0.079431347,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,2,2KDwH1NGBVANb0LQKDpaRU,The Dragon Lies Bleeding,HammerFall,spotify_artist_monthly_listeners,850707,5.92978,73.333333,29.32714,1.4672697,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,3,7KxYmS8tLWSZ2oeVzh2SEP,Bleed,Angel Dust,spotify_artist_monthly_listeners,14198,4.1522272,36.666667,0.48945962,-0.31028313,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,4,2Wy6uQOX2y45ooKuQb7Q9B,Dawn of Victory,Rhapsody,spotify_artist_monthly_listeners,370033,5.5682405,66.666667,12.75646,1.1057302,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,5,0Ot7wMcgFkhuz1dd0d2PMy,City of Heroes,Michael Kiske & Amanda Somerville,spotify_artist_monthly_listeners,25289,4.4029317,43.333333,0.87180901,-0.059578644,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,6,75JDr0zjNQHKybrvUL1otS,The Inmost Light,Avantasia,spotify_artist_monthly_listeners,566810,5.7534375,70,19.540119,1.2909272,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,7,6ruhOxyV98u0nHjd4bX5KM,Your Time Has Come,Unisonic,spotify_artist_monthly_listeners,29043,4.4630415,50,1.0012238,0.00053117393,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,8,1mShQXyieokm7Yr5F2WSRd,Master of Confusion - Remastered,Gamma Ray,spotify_artist_monthly_listeners,168622,5.2269142,60,5.8130483,0.76440394,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,9,02WitL66kM2ObNDkM95rFD,Above the Sky,Majestica,spotify_artist_monthly_listeners,293298,5.4673091,66.666667,10.111109,1.0047988,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,10,6NckTLOMeZFE9sqx4EyisQ,Spirit Never Die,Masterplan,spotify_artist_monthly_listeners,175203,5.2435415,60,6.0399207,0.78103124,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,11,4nrVRhp2fGwY7MwINf9QLY,Chasing the Dragon,Dream Evil,spotify_artist_monthly_listeners,167000,5.2227165,60,5.7571318,0.76020617,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,12,6rPaw0xYJ1al8NlLmSlqBm,All Is One,Orphaned Land,spotify_artist_monthly_listeners,27825,4.4444352,46.666667,0.95923468,-0.018075128,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,13,7ssmnwOsdVBLYujFVMK3yD,Metal Is Forever,Primal Fear,spotify_artist_monthly_listeners,103568,5.0152256,60,3.570387,0.55271529,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,14,7r3aNiBbcBN0gy7zHP2QDK,Walk the Earth,Silent Force,spotify_artist_monthly_listeners,18004,4.255369,36.666667,0.62066707,-0.2071413,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,15,7yXZTYqKQ1DDWmyuU4oCKa,Heaven Denies - Remaster 2019,Demons & Wizards,spotify_artist_monthly_listeners,57180,4.7572442,56.666667,1.9712143,0.29473385,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,16,35TLynakKhHyg7FcONAypo,Center of the Universe,Kamelot,spotify_artist_monthly_listeners,372111,5.5706725,66.666667,12.828096,1.1081622,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,17,7qZe7eUXVI2wZPRuFEmDwz,Moonlight,Labyrinth,spotify_artist_monthly_listeners,17938,4.253774,36.666667,0.6183918,-0.20873628,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,18,3m7rOz2R0CTanwRIcBtndb,Conquistadores - 2017 Remaster,Running Wild,spotify_artist_monthly_listeners,105505,5.023273,60,3.6371628,0.56076274,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,19,3HQVanEnLlPtywbJai0uiG,Hunting High And Low,Stratovarius,spotify_artist_monthly_listeners,846284,5.9275161,73.333333,29.174662,1.4650058,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,20,7f1YVLsmmbmobjlt40VWrt,Midnight Blitz,TAILGUNNER,spotify_artist_monthly_listeners,28007,4.4472666,46.666667,0.96550892,-0.01524371,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,21,0fPfGRT0whBgEIorrrbpXG,Return Of The Warlord,Manowar,spotify_artist_monthly_listeners,1036187,6.0154381,73.333333,35.721348,1.5529278,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,22,6bKdh1YoDfUMe4mx8mZ3D1,Only Human,At Vance,spotify_artist_monthly_listeners,113777,5.0560545,60,3.9223304,0.59354418,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,23,1rNPRQnSEA4v4re58XO5Fx,Killed By Death,Beast In Black,spotify_artist_monthly_listeners,1265722,6.1023383,76.666667,43.634301,1.639828,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,24,5lGBBvxRtB1M74bVQKNPjC,Hammer of the North,Grand Magus,spotify_artist_monthly_listeners,36966,4.5678025,56.666667,1.2743601,0.10529216,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,25,6OZ6pBvrfCb6tRu6h2rzfG,Set the World on Fire (The Lie of Lies),Symphony X,spotify_artist_monthly_listeners,206336,5.314575,66.666667,7.1131949,0.85206471,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,26,5Lsf30tzpE7uqBb0U2b9eV,Neverending,Frozen Crown,spotify_artist_monthly_listeners,67346,4.8283118,56.666667,2.3216754,0.36580151,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,27,2xKM2KJWd06BMnZ21WhhpT,The First and the Last,Iron Mask,spotify_artist_monthly_listeners,14436,4.1594469,36.666667,0.4976644,-0.30306343,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,28,43PH30n1orUZYxiGUvYOLp,UnOpened,Sonata Arctica,spotify_artist_monthly_listeners,453572,5.6566462,66.666667,15.63637,1.1941359,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,29,7aQm0ItroFWJn3OLSYVAFV,Gladiator,Warkings,spotify_artist_monthly_listeners,82431,4.9160906,60,2.8417133,0.45358027,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User6,6,experiment_results/Week3_04August/Spotify/User6/Week3_User6_spotify_metadata.csv,Week3_User6,30,1cmtixG6uerOQyRGQBHTQl,Pure,Lost Horizon,spotify_artist_monthly_listeners,30424,4.4832163,53.333333,1.0488322,0.020706011,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,1,7Mm7OgDGUy6COS1VmwWc5m,"Fast as a Shark (feat. Phil Anselmo, Kirk Hammett, Billy Sheehan, Mikkey Dee, Harmoniemusik Hindelang)",Accept,spotify_artist_monthly_listeners,1169915,6.0681543,76.666667,40.331466,1.605644,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,2,2Wy6uQOX2y45ooKuQb7Q9B,Dawn of Victory,Rhapsody,spotify_artist_monthly_listeners,370033,5.5682405,66.666667,12.75646,1.1057302,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,3,7f1YVLsmmbmobjlt40VWrt,Midnight Blitz,TAILGUNNER,spotify_artist_monthly_listeners,28007,4.4472666,46.666667,0.96550892,-0.01524371,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,4,56wSCyYGzDAFSGYX7rq2Oi,First in Line,Sonata Arctica,spotify_artist_monthly_listeners,453572,5.6566462,66.666667,15.63637,1.1941359,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,5,35TLynakKhHyg7FcONAypo,Center of the Universe,Kamelot,spotify_artist_monthly_listeners,372111,5.5706725,66.666667,12.828096,1.1081622,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,6,3jPXnbdxziaxnkUeA8e5Cc,Dethrone Tyranny - Remastered,Gamma Ray,spotify_artist_monthly_listeners,168622,5.2269142,60,5.8130483,0.76440394,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,7,00npmhc8GChWQcovg8W6D5,Riding the Storm (Reworked version 2003) (2017 Remaster),Running Wild,spotify_artist_monthly_listeners,105505,5.023273,60,3.6371628,0.56076274,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,8,6V8vNnVazB8BtWFbZuxJrZ,Dark Saga,Iced Earth,spotify_artist_monthly_listeners,220275,5.3429652,66.666667,7.5937258,0.88045491,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,9,1OFbPrDAK8CgdME3XgIqxx,My Number One,Dream Evil,spotify_artist_monthly_listeners,167000,5.2227165,60,5.7571318,0.76020617,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,10,2EJsu3n8ue4MZNBchZdec5,The Black Mare,Dragonland,spotify_artist_monthly_listeners,59740,4.7762652,56.666667,2.0594674,0.31375492,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,11,1IHm4OFrUoNPBCkIU6Bs70,Breaking Away,Avantasia,spotify_artist_monthly_listeners,566810,5.7534375,70,19.540119,1.2909272,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,12,64tkmxsz9nTd90iJy1tpc0,Metal Trilogy,Sabaton,spotify_artist_monthly_listeners,3089993,6.4899575,90,106.52393,2.0274472,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,13,71csVPCD84AjQUuo3FiFWA,I Am Adam McSix (feat. Rhapsody Of Fire),ANGUS McSIX,spotify_artist_monthly_listeners,67507,4.8293488,56.666667,2.3272257,0.36683851,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,14,0Ot7wMcgFkhuz1dd0d2PMy,City of Heroes,Michael Kiske & Amanda Somerville,spotify_artist_monthly_listeners,25289,4.4029317,43.333333,0.87180901,-0.059578644,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,15,1JDPQZ1BISDLEEJQ8s8NDO,Seven Seals,Primal Fear,spotify_artist_monthly_listeners,103568,5.0152256,60,3.570387,0.55271529,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,16,3cBMgg4VYGlixkPcHhIisM,Crimson King - Remaster 2019,Demons & Wizards,spotify_artist_monthly_listeners,57180,4.7572442,56.666667,1.9712143,0.29473385,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,17,0ohm9QkqhDwBCYsgSHxMcL,Playing with Fire - 2016 Remaster,Stratovarius,spotify_artist_monthly_listeners,846284,5.9275161,73.333333,29.174662,1.4650058,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,18,3tuCmmn6JmRXPln2Zt7KyI,Brothers Of Metal (Part 1),Manowar,spotify_artist_monthly_listeners,1036187,6.0154381,73.333333,35.721348,1.5529278,2026-08-04T18:37:42+00:00,track,
recommended,spotify,Week3_04August,3,User7,7,experiment_results/Week3_04August/Spotify/User7/Week3_User7_spotify_metadata.csv,Week3_User7,19,4yZm0AReqq3MJOWF0FPzX2,Bushido,HammerFall,spotify_artist_monthly_listeners,850707,5.92978,73.333333,29.32714,1.4672697,2026-08-04T18:37:42+00:00,track,
