captured_at_utc,auth_profile,verified_account_name,playlist_name,playlist_id,playlist_url,playlist_author,playlist_track_count_reported,playlist_track_count_returned_by_api,playlist_track_count_used_by_collector,playlist_track_limit_requested,playlist_track_limit_note,playlist_duration,playlist_duration_seconds,playlist_description,playlist_position,video_id,youtube_music_url,youtube_url,title,artists,artist_ids,artist_details_json,primary_artist_id,primary_artist_name,artist_subscribers_display,artist_subscribers_approx,artist_channel_views,artist_description,artist_song_shelf_count,artist_album_shelf_count,artist_single_shelf_count,artist_video_shelf_count,album_browse_id,album_name,album_type,album_year,album_track_count,album_duration,album_duration_seconds,album_audio_playlist_id,album_artists,album_description,duration,duration_seconds,video_type,view_count,playlist_view_display,view_count_source,like_count,comment_count,like_comment_note,category,upload_date,publish_date,topic_channel_owner,topic_channel_id,topic_channel_url,available_country_count,available_country_codes,available_countries_note,tags,canonical_url,family_safe,unlisted,paid,allow_ratings,is_live_content,is_private,is_crawlable,is_available,is_explicit_track,is_explicit_album,playability_status,playable_in_embed,profile_like_status,profile_in_library,thumbnail_url,track_thumbnails_json,song_lookup_error,artist_lookup_error,album_lookup_error,source_note,view_rank_within_discover_mix_desc,view_percentile_within_discover_mix,log10_view_count,popularity_measure,popularity_value_view_count,popularity_log10_view_count,popularity_original_pool_fixed_band,popularity_original_pool_fixed_tier,popularity_tier_reference,popularity_comparison_note,popularity_video_version_note,popularity_measurement_at_utc,metadata_repaired_at_utc,retrievedAt
2026-08-24T12:44:02+00:00,user_10,Aylin Karca,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,,,100,30,30,Collector records only the first 30 tracks. YouTube Music's browse response may still include more tracks in the raw API payload.,,7177,,1,3YxaaGgTQYM,https://music.youtube.com/watch?v=3YxaaGgTQYM,https://www.youtube.com/watch?v=3YxaaGgTQYM,Bring Me To Life,Evanescence,UC1ObIyFsDJn62iAZYLWcNxA,"[{""id"": ""UC1ObIyFsDJn62iAZYLWcNxA"", ""name"": ""Evanescence"", ""subscribers_display"": ""8.19M"", ""subscribers_approx"": 8190000, ""channel_views"": 5788471354, ""description"": ""Evanescence and HeadCount, the non-partisan, non-profit voter registration organization, unveiled a public service announcement entitled USE MY VOICE along with a campaign to encourage Americans to check or update their voter registration status.\n\n“Use My Voice” is also the name of the exciting new song by Evanescence off of the band's new album, The Bitter Truth (BMG). Previously released songs and videos “Wasted On You” and “The Game Is Over” have gotten praise from The New York Times, Elle Magazine, Rolling Stone, and more. The band has ignited a new fire for rock fans everywhere. The band’s video for “Wasted on You”, self-shot in March, 2020 while the band was quarantined due to the COVID pandemic, garnered an MTV Video Music Awards nomination in the Best Rock category."", ""song_shelf_count"": 5, ""album_shelf_count"": 10, ""single_shelf_count"": 10, ""video_shelf_count"": 10, ""lookup_error"": """"}]",UC1ObIyFsDJn62iAZYLWcNxA,Evanescence,8.19M,8190000,5788471354,"Evanescence and HeadCount, the non-partisan, non-profit voter registration organization, unveiled a public service announcement entitled USE MY VOICE along with a campaign to encourage Americans to check or update their voter registration status.

“Use My Voice” is also the name of the exciting new song by Evanescence off of the band's new album, The Bitter Truth (BMG). Previously released songs and videos “Wasted On You” and “The Game Is Over” have gotten praise from The New York Times, Elle Magazine, Rolling Stone, and more. The band has ignited a new fire for rock fans everywhere. The band’s video for “Wasted on You”, self-shot in March, 2020 while the band was quarantined due to the COVID pandemic, garnered an MTV Video Music Awards nomination in the Best Rock category.",5,10,10,10,,,,,,,,,,,4:14,254,MUSIC_VIDEO_TYPE_OMV,1770512893,,saved ytmusicapi player response videoDetails.viewCount,,,Not exposed by this YouTube Music endpoint; official YouTube Data API credentials are required.,Music,2009-12-02T01:44:34-08:00,2009-12-02T01:44:34-08:00,EvanescenceVEVO,UCDDmukrq0bwckrp09bNt-Rw,http://www.youtube.com/@EvanescenceVEVO,249,AD;AE;AF;AG;AI;AL;AM;AO;AQ;AR;AS;AT;AU;AW;AX;AZ;BA;BB;BD;BE;BF;BG;BH;BI;BJ;BL;BM;BN;BO;BQ;BR;BS;BT;BV;BW;BY;BZ;CA;CC;CD;CF;CG;CH;CI;CK;CL;CM;CN;CO;CR;CU;CV;CW;CX;CY;CZ;DE;DJ;DK;DM;DO;DZ;EC;EE;EG;EH;ER;ES;ET;FI;FJ;FK;FM;FO;FR;GA;GB;GD;GE;GF;GG;GH;GI;GL;GM;GN;GP;GQ;GR;GS;GT;GU;GW;GY;HK;HM;HN;HR;HT;HU;ID;IE;IL;IM;IN;IO;IQ;IR;IS;IT;JE;JM;JO;JP;KE;KG;KH;KI;KM;KN;KP;KR;KW;KY;KZ;LA;LB;LC;LI;LK;LR;LS;LT;LU;LV;LY;MA;MC;MD;ME;MF;MG;MH;MK;ML;MM;MN;MO;MP;MQ;MR;MS;MT;MU;MV;MW;MX;MY;MZ;NA;NC;NE;NF;NG;NI;NL;NO;NP;NR;NU;NZ;OM;PA;PE;PF;PG;PH;PK;PL;PM;PN;PR;PS;PT;PW;PY;QA;RE;RO;RS;RU;RW;SA;SB;SC;SD;SE;SG;SH;SI;SJ;SK;SL;SM;SN;SO;SR;SS;ST;SV;SX;SY;SZ;TC;TD;TF;TG;TH;TJ;TK;TL;TM;TN;TO;TR;TT;TV;TW;TZ;UA;UG;UM;US;UY;UZ;VA;VC;VE;VG;VI;VN;VU;WF;WS;YE;YT;ZA;ZM;ZW,"Distribution availability, not artist nationality or audience geography.",Evanescence; Wind-Up; Pop,https://music.youtube.com/watch?v=3YxaaGgTQYM,True,False,False,True,False,False,True,True,False,,OK,True,INDIFFERENT,False,https://i.ytimg.com/vi/3YxaaGgTQYM/maxresdefault.jpg,"[{""url"": ""https://i.ytimg.com/vi/3YxaaGgTQYM/hqdefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCggAEOADGC0guwJIWg&rs=AMzJL3lXet_doTDZpH-P2BDr8RPjDsjO7Q"", ""width"": 400, ""height"": 225}]",,,missing album browse id,Reconstructed from saved YouTube Music API response logs after a collector crash; no new YouTube Music calls were made.,1.0,98.333333,9.248099094,cumulative views of the exact recommended YouTube video,1770512893,9.248099094,High,High,"Frozen 83-song candidate pool captured 2026-06-29T19:44:09+00:00; Low <=7,505; lower buffer 7,506-19,756; Middle 19,757-243,792; upper buffer 243,793-1,223,809; High >=1,223,810 views.","Use view_count or popularity_log10_view_count for comparisons across users, weeks, and the original playlist. Do not use the within-Discover-Mix rank or percentile for cross-playlist comparisons because those are recalculated separately inside every 30-song mix.",Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,2026-08-24T12:44:02+00:00,,2026-08-24T12:44:02+00:00
2026-08-24T12:44:02+00:00,user_10,Aylin Karca,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,,,100,30,30,Collector records only the first 30 tracks. YouTube Music's browse response may still include more tracks in the raw API payload.,,7177,,2,tHV7AwkzYWg,https://music.youtube.com/watch?v=tHV7AwkzYWg,https://www.youtube.com/watch?v=tHV7AwkzYWg,Rock Out,Motörhead,UC29TwdZt2GUC-AqbhFs_uSA,"[{""id"": ""UC29TwdZt2GUC-AqbhFs_uSA"", ""name"": ""Motörhead"", ""subscribers_display"": ""959K"", ""subscribers_approx"": 959000, ""channel_views"": 694025189, ""description"": ""Motörhead were an English rock band formed in London in 1975 by bassist and lead vocalist Lemmy Kilmister, guitarist Larry Wallis and drummer Lucas Fox. Kilmister was the primary songwriter and only constant member. The band are often considered a precursor to the new wave of British heavy metal, which re-energised heavy metal in the late 1970s and early 1980s. Though several guitarists and drummers played in Motörhead, most of their best-selling albums and singles featured drummer Phil \""Philthy Animal\"" Taylor and guitarist \""Fast\"" Eddie Clarke. From 1992 until the band's break-up in 2015, the group consisted of Kilmister, guitarist Phil Campbell and drummer Mikkey Dee.\nMotörhead released 24 studio albums, 21 live recordings, 16 compilation albums and five EPs over a career spanning 40 years. Usually a power trio, they had particular success in the early 1980s with several successful singles in the UK Top 40 chart. The albums Overkill, Bomber, Ace of Spades and, particularly, the live album No Sleep 'til Hammersmith cemented Motörhead's reputation as a top-tier rock band. The band are ranked number 26 on VH1's 100 Greatest Artists of Hard Rock.\n\nFrom Wikipedia ("", ""song_shelf_count"": 5, ""album_shelf_count"": 10, ""single_shelf_count"": 10, ""video_shelf_count"": 10, ""lookup_error"": """"}]",UC29TwdZt2GUC-AqbhFs_uSA,Motörhead,959K,959000,694025189,"Motörhead were an English rock band formed in London in 1975 by bassist and lead vocalist Lemmy Kilmister, guitarist Larry Wallis and drummer Lucas Fox. Kilmister was the primary songwriter and only constant member. The band are often considered a precursor to the new wave of British heavy metal, which re-energised heavy metal in the late 1970s and early 1980s. Though several guitarists and drummers played in Motörhead, most of their best-selling albums and singles featured drummer Phil ""Philthy Animal"" Taylor and guitarist ""Fast"" Eddie Clarke. From 1992 until the band's break-up in 2015, the group consisted of Kilmister, guitarist Phil Campbell and drummer Mikkey Dee.
Motörhead released 24 studio albums, 21 live recordings, 16 compilation albums and five EPs over a career spanning 40 years. Usually a power trio, they had particular success in the early 1980s with several successful singles in the UK Top 40 chart. The albums Overkill, Bomber, Ace of Spades and, particularly, the live album No Sleep 'til Hammersmith cemented Motörhead's reputation as a top-tier rock band. The band are ranked number 26 on VH1's 100 Greatest Artists of Hard Rock.

From Wikipedia (",5,10,10,10,,,,,,,,,,,2:18,138,MUSIC_VIDEO_TYPE_OMV,5732260,,saved ytmusicapi player response videoDetails.viewCount,,,Not exposed by this YouTube Music endpoint; official YouTube Data API credentials are required.,Music,2021-09-09T06:44:52-07:00,2021-09-09T06:44:52-07:00,Motörhead Official,UCbPCDmtTU-W4SdA8abZtWpA,http://www.youtube.com/@motorhead,249,AD;AE;AF;AG;AI;AL;AM;AO;AQ;AR;AS;AT;AU;AW;AX;AZ;BA;BB;BD;BE;BF;BG;BH;BI;BJ;BL;BM;BN;BO;BQ;BR;BS;BT;BV;BW;BY;BZ;CA;CC;CD;CF;CG;CH;CI;CK;CL;CM;CN;CO;CR;CU;CV;CW;CX;CY;CZ;DE;DJ;DK;DM;DO;DZ;EC;EE;EG;EH;ER;ES;ET;FI;FJ;FK;FM;FO;FR;GA;GB;GD;GE;GF;GG;GH;GI;GL;GM;GN;GP;GQ;GR;GS;GT;GU;GW;GY;HK;HM;HN;HR;HT;HU;ID;IE;IL;IM;IN;IO;IQ;IR;IS;IT;JE;JM;JO;JP;KE;KG;KH;KI;KM;KN;KP;KR;KW;KY;KZ;LA;LB;LC;LI;LK;LR;LS;LT;LU;LV;LY;MA;MC;MD;ME;MF;MG;MH;MK;ML;MM;MN;MO;MP;MQ;MR;MS;MT;MU;MV;MW;MX;MY;MZ;NA;NC;NE;NF;NG;NI;NL;NO;NP;NR;NU;NZ;OM;PA;PE;PF;PG;PH;PK;PL;PM;PN;PR;PS;PT;PW;PY;QA;RE;RO;RS;RU;RW;SA;SB;SC;SD;SE;SG;SH;SI;SJ;SK;SL;SM;SN;SO;SR;SS;ST;SV;SX;SY;SZ;TC;TD;TF;TG;TH;TJ;TK;TL;TM;TN;TO;TR;TT;TV;TW;TZ;UA;UG;UM;US;UY;UZ;VA;VC;VE;VG;VI;VN;VU;WF;WS;YE;YT;ZA;ZM;ZW,"Distribution availability, not artist nationality or audience geography.",lemmy; philcampbell; mikkeydee; overkill; bomber; aceofspades; nwobhm; bobkulick; SPV; borntolose; livetowin,https://music.youtube.com/watch?v=tHV7AwkzYWg,True,False,False,True,False,False,True,True,False,,OK,True,INDIFFERENT,False,https://i.ytimg.com/vi/tHV7AwkzYWg/maxresdefault.jpg,"[{""url"": ""https://i.ytimg.com/vi/tHV7AwkzYWg/hqdefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCggAEOADGC0guwJIWg&rs=AMzJL3kEtgRY8xv2nBU_GawfZPoklkCEEQ"", ""width"": 400, ""height"": 225}]",,,missing album browse id,Reconstructed from saved YouTube Music API response logs after a collector crash; no new YouTube Music calls were made.,16.0,48.333333,6.758325881,cumulative views of the exact recommended YouTube video,5732260,6.758325881,High,High,"Frozen 83-song candidate pool captured 2026-06-29T19:44:09+00:00; Low <=7,505; lower buffer 7,506-19,756; Middle 19,757-243,792; upper buffer 243,793-1,223,809; High >=1,223,810 views.","Use view_count or popularity_log10_view_count for comparisons across users, weeks, and the original playlist. Do not use the within-Discover-Mix rank or percentile for cross-playlist comparisons because those are recalculated separately inside every 30-song mix.",Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,2026-08-24T12:44:02+00:00,,2026-08-24T12:44:02+00:00
2026-08-24T12:44:02+00:00,user_10,Aylin Karca,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,,,100,30,30,Collector records only the first 30 tracks. YouTube Music's browse response may still include more tracks in the raw API payload.,,7177,,3,iywaBOMvYLI,https://music.youtube.com/watch?v=iywaBOMvYLI,https://www.youtube.com/watch?v=iywaBOMvYLI,Toxicity,System Of A Down,UCDJftX2zx_UT_QSnBGIF96w,"[{""id"": ""UCDJftX2zx_UT_QSnBGIF96w"", ""name"": ""System Of A Down"", ""subscribers_display"": ""8.28M"", ""subscribers_approx"": 8280000, ""channel_views"": 7652697635, ""description"": ""System of a Down is an Armenian-American heavy metal band formed in Glendale, California, in 1994. Since 1997, the band has consisted of founding members Serj Tankian, Daron Malakian, and Shavo Odadjian; along with John Dolmayan, who replaced original drummer Andy Khachaturian.\nThe band achieved commercial success with the release of five studio albums, three of which debuted at number one on the US Billboard 200. System of a Down has been nominated for four Grammy Awards, and their song \""B.Y.O.B.\"" won a Grammy Award for Best Hard Rock Performance in 2006. Known for their politically charged lyrics, many of their songs address social and political issues, such as the anti-war message in \""B.Y.O.B.\"" and criticism of the prison industrial complex and the war on drugs in \""Prison Song.\"" The band went on hiatus in 2006 and reunited in 2010. Other than two new songs in 2020, System of a Down has not released any new material since the Mezmerize and Hypnotize albums in 2005. The band has sold over 12 million records worldwide, while two of their singles, \""Aerials\"" and \""Hypnotize\"", reached number one on Billboard's Alternative Songs chart.\n\nFrom Wikipedia ("", ""song_shelf_count"": 5, ""album_shelf_count"": 5, ""single_shelf_count"": 8, ""video_shelf_count"": 10, ""lookup_error"": """"}]",UCDJftX2zx_UT_QSnBGIF96w,System Of A Down,8.28M,8280000,7652697635,"System of a Down is an Armenian-American heavy metal band formed in Glendale, California, in 1994. Since 1997, the band has consisted of founding members Serj Tankian, Daron Malakian, and Shavo Odadjian; along with John Dolmayan, who replaced original drummer Andy Khachaturian.
The band achieved commercial success with the release of five studio albums, three of which debuted at number one on the US Billboard 200. System of a Down has been nominated for four Grammy Awards, and their song ""B.Y.O.B."" won a Grammy Award for Best Hard Rock Performance in 2006. Known for their politically charged lyrics, many of their songs address social and political issues, such as the anti-war message in ""B.Y.O.B."" and criticism of the prison industrial complex and the war on drugs in ""Prison Song."" The band went on hiatus in 2006 and reunited in 2010. Other than two new songs in 2020, System of a Down has not released any new material since the Mezmerize and Hypnotize albums in 2005. The band has sold over 12 million records worldwide, while two of their singles, ""Aerials"" and ""Hypnotize"", reached number one on Billboard's Alternative Songs chart.

From Wikipedia (",5,5,8,10,,,,,,,,,,,3:45,225,MUSIC_VIDEO_TYPE_OMV,1210894152,,saved ytmusicapi player response videoDetails.viewCount,,,Not exposed by this YouTube Music endpoint; official YouTube Data API credentials are required.,Music,2009-10-02T08:16:02-07:00,2009-10-02T08:16:02-07:00,systemofadownVEVO,UCvtZDkeFxMkRTNqfqXtxxkw,http://www.youtube.com/@systemofadownVEVO,248,AD;AE;AF;AG;AI;AL;AM;AO;AQ;AR;AS;AT;AU;AW;AX;AZ;BA;BB;BD;BE;BF;BG;BH;BI;BJ;BL;BM;BN;BO;BQ;BR;BS;BT;BV;BW;BY;BZ;CA;CC;CD;CF;CG;CH;CI;CK;CL;CM;CN;CO;CR;CU;CV;CW;CX;CY;CZ;DJ;DK;DM;DO;DZ;EC;EE;EG;EH;ER;ES;ET;FI;FJ;FK;FM;FO;FR;GA;GB;GD;GE;GF;GG;GH;GI;GL;GM;GN;GP;GQ;GR;GS;GT;GU;GW;GY;HK;HM;HN;HR;HT;HU;ID;IE;IL;IM;IN;IO;IQ;IR;IS;IT;JE;JM;JO;JP;KE;KG;KH;KI;KM;KN;KP;KR;KW;KY;KZ;LA;LB;LC;LI;LK;LR;LS;LT;LU;LV;LY;MA;MC;MD;ME;MF;MG;MH;MK;ML;MM;MN;MO;MP;MQ;MR;MS;MT;MU;MV;MW;MX;MY;MZ;NA;NC;NE;NF;NG;NI;NL;NO;NP;NR;NU;NZ;OM;PA;PE;PF;PG;PH;PK;PL;PM;PN;PR;PS;PT;PW;PY;QA;RE;RO;RS;RU;RW;SA;SB;SC;SD;SE;SG;SH;SI;SJ;SK;SL;SM;SN;SO;SR;SS;ST;SV;SX;SY;SZ;TC;TD;TF;TG;TH;TJ;TK;TL;TM;TN;TO;TR;TT;TV;TW;TZ;UA;UG;UM;US;UY;UZ;VA;VC;VE;VG;VI;VN;VU;WF;WS;YE;YT;ZA;ZM;ZW,"Distribution availability, not artist nationality or audience geography.",system of down; toxicity; system of down toxicity; toxicity system of down; sister of down; soad; soad toxicity; chop suey; sistem of down; slipknot; toxic; metal; toxicity system of down lyrics; rammstein; toxity; system of down chop suey; toxicity system of down album; chop suey system of down; byob soad; lonely day system of down; korn; disturbed; powerman 5000; nu metal; hard rock; nu metal playlist; toxicity hd video,https://music.youtube.com/watch?v=iywaBOMvYLI,True,False,False,True,False,False,True,True,False,,OK,True,INDIFFERENT,False,https://i.ytimg.com/vi/iywaBOMvYLI/maxresdefault.jpg,"[{""url"": ""https://i.ytimg.com/vi/iywaBOMvYLI/hqdefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCggAEOADGC0guwJIWg&rs=AMzJL3l6ILGUbXJv1RP0WtIYrfV8aY8eFA"", ""width"": 400, ""height"": 225}]",,,missing album browse id,Reconstructed from saved YouTube Music API response logs after a collector crash; no new YouTube Music calls were made.,3.0,91.666667,9.083106182,cumulative views of the exact recommended YouTube video,1210894152,9.083106182,High,High,"Frozen 83-song candidate pool captured 2026-06-29T19:44:09+00:00; Low <=7,505; lower buffer 7,506-19,756; Middle 19,757-243,792; upper buffer 243,793-1,223,809; High >=1,223,810 views.","Use view_count or popularity_log10_view_count for comparisons across users, weeks, and the original playlist. Do not use the within-Discover-Mix rank or percentile for cross-playlist comparisons because those are recalculated separately inside every 30-song mix.",Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,2026-08-24T12:44:02+00:00,,2026-08-24T12:44:02+00:00
2026-08-24T12:44:02+00:00,user_10,Aylin Karca,Discover Mix,RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,https://music.youtube.com/playlist?list=RDTMAK5uy_n_5IN6hzAOwdCnM8D8rzrs3vDl12UcZpA,,,100,30,30,Collector records only the first 30 tracks. YouTube Music's browse response may still include more tracks in the raw API payload.,,7177,,4,v2AC41dglnM,https://music.youtube.com/watch?v=v2AC41dglnM,https://www.youtube.com/watch?v=v2AC41dglnM,Thunderstruck,AC/DC,UCVm4YdI3hobkwsHTTOMVJKg,"[{""id"": ""UCVm4YdI3hobkwsHTTOMVJKg"", ""name"": ""AC/DC"", ""subscribers_display"": ""11.7M"", ""subscribers_approx"": 11700000, ""channel_views"": 12173775595, ""description"": ""AC/DC are an Australian rock band formed in Sydney in 1973. Their music has been variously described as hard rock, blues rock and heavy metal, although the band calls it simply \""rock and roll\"". They are cited as a formative influence on the new wave of British heavy metal bands, such as Def Leppard and Saxon, and were among \""the second generation of rising stars ready to step into the breach as the old guard waned\"", according to critics.\nAC/DC were founded by brothers Angus and Malcolm Young, with Colin Burgess, Larry Van Kriedt and Dave Evans. They underwent several line-up changes before releasing their Australasian-only debut album, High Voltage. Membership stabilised after the release of Let There Be Rock, with the Young brothers, Phil Rudd on drums, Cliff Williams on bass guitar and Bon Scott on lead vocals. Seven months after the release of Highway to Hell, Scott died of alcohol poisoning and English singer Brian Johnson was then recruited as their new frontman. With Johnson in the line-up, the band recorded one of the best-selling albums of all time, Back in Black. Rudd was fired midway through the Flick of the Switch recording sessions in 1983.\n\nFrom Wikipedia ("", ""song_shelf_count"": 5, ""album_shelf_count"": 10, ""single_shelf_count"": 10, ""video_shelf_count"": 10, ""lookup_error"": """"}]",UCVm4YdI3hobkwsHTTOMVJKg,AC/DC,11.7M,11700000,12173775595,"AC/DC are an Australian rock band formed in Sydney in 1973. Their music has been variously described as hard rock, blues rock and heavy metal, although the band calls it simply ""rock and roll"". They are cited as a formative influence on the new wave of British heavy metal bands, such as Def Leppard and Saxon, and were among ""the second generation of rising stars ready to step into the breach as the old guard waned"", according to critics.
AC/DC were founded by brothers Angus and Malcolm Young, with Colin Burgess, Larry Van Kriedt and Dave Evans. They underwent several line-up changes before releasing their Australasian-only debut album, High Voltage. Membership stabilised after the release of Let There Be Rock, with the Young brothers, Phil Rudd on drums, Cliff Williams on bass guitar and Bon Scott on lead vocals. Seven months after the release of Highway to Hell, Scott died of alcohol poisoning and English singer Brian Johnson was then recruited as their new frontman. With Johnson in the line-up, the band recorded one of the best-selling albums of all time, Back in Black. Rudd was fired midway through the Flick of the Switch recording sessions in 1983.

From Wikipedia (",5,10,10,10,,,,,,,,,,,4:53,293,MUSIC_VIDEO_TYPE_OMV,1764446482,,saved ytmusicapi player response videoDetails.viewCount,,,Not exposed by this YouTube Music endpoint; official YouTube Data API credentials are required.,Music,2012-11-07T07:15:10-08:00,2012-11-07T07:15:10-08:00,acdcVEVO,UCmPuJ2BltKsGE2966jLgCnw,http://www.youtube.com/@acdcVEVO,249,AD;AE;AF;AG;AI;AL;AM;AO;AQ;AR;AS;AT;AU;AW;AX;AZ;BA;BB;BD;BE;BF;BG;BH;BI;BJ;BL;BM;BN;BO;BQ;BR;BS;BT;BV;BW;BY;BZ;CA;CC;CD;CF;CG;CH;CI;CK;CL;CM;CN;CO;CR;CU;CV;CW;CX;CY;CZ;DE;DJ;DK;DM;DO;DZ;EC;EE;EG;EH;ER;ES;ET;FI;FJ;FK;FM;FO;FR;GA;GB;GD;GE;GF;GG;GH;GI;GL;GM;GN;GP;GQ;GR;GS;GT;GU;GW;GY;HK;HM;HN;HR;HT;HU;ID;IE;IL;IM;IN;IO;IQ;IR;IS;IT;JE;JM;JO;JP;KE;KG;KH;KI;KM;KN;KP;KR;KW;KY;KZ;LA;LB;LC;LI;LK;LR;LS;LT;LU;LV;LY;MA;MC;MD;ME;MF;MG;MH;MK;ML;MM;MN;MO;MP;MQ;MR;MS;MT;MU;MV;MW;MX;MY;MZ;NA;NC;NE;NF;NG;NI;NL;NO;NP;NR;NU;NZ;OM;PA;PE;PF;PG;PH;PK;PL;PM;PN;PR;PS;PT;PW;PY;QA;RE;RO;RS;RU;RW;SA;SB;SC;SD;SE;SG;SH;SI;SJ;SK;SL;SM;SN;SO;SR;SS;ST;SV;SX;SY;SZ;TC;TD;TF;TG;TH;TJ;TK;TL;TM;TN;TO;TR;TT;TV;TW;TZ;UA;UG;UM;US;UY;UZ;VA;VC;VE;VG;VI;VN;VU;WF;WS;YE;YT;ZA;ZM;ZW,"Distribution availability, not artist nationality or audience geography.",thunderstruck; ac dc; acdc; ac dc thunderstruck; acdc the thunderstruck; ac dc thunderstruck official video; acdc thunderstruck; acdc thunder; ac/dc; thunder; acdc thunderstrucks; ac dc the thunderstruck; ac/dc thunderstruck; thunderstruck ac dc; ac dc thunder; thunder ac dc; metallica; acdc thunderstruck official video; thunderstruck acdc; ac dc thunderstruck official video lyrics; 4th of July songs; American songs; new years eve; NYE; nye 2021; new years eve 2021,https://music.youtube.com/watch?v=v2AC41dglnM,True,False,False,True,False,False,True,True,False,,OK,True,INDIFFERENT,False,https://i.ytimg.com/vi/v2AC41dglnM/maxresdefault.jpg,"[{""url"": ""https://i.ytimg.com/vi/v2AC41dglnM/hqdefault.jpg?sqp=-oaymwEWCJADEOEBIAQqCggAEOADGC0guwJIWg&rs=AMzJL3kus8hdlxUwAUd5velvYNT_K0sepA"", ""width"": 400, ""height"": 225}]",,,missing album browse id,Reconstructed from saved YouTube Music API response logs after a collector crash; no new YouTube Music calls were made.,2.0,95.000000,9.246608490,cumulative views of the exact recommended YouTube video,1764446482,9.246608490,High,High,"Frozen 83-song candidate pool captured 2026-06-29T19:44:09+00:00; Low <=7,505; lower buffer 7,506-19,756; Middle 19,757-243,792; upper buffer 243,793-1,223,809; High >=1,223,810 views.","Use view_count or popularity_log10_view_count for comparisons across users, weeks, and the original playlist. Do not use the within-Discover-Mix rank or percentile for cross-playlist comparisons because those are recalculated separately inside every 30-song mix.",Popularity is for the exact recommended video ID. Report or control video_type because this item is MUSIC_VIDEO_TYPE_OMV; ATV denotes an Art Track and OMV an official music video.,2026-08-24T12:44:02+00:00,,2026-08-24T12:44:02+00:00
