user,requested_playlist_name,actual_playlist_name,playlist_id,playlist_url,tracks,tracks_with_primary_artist_monthly_listeners,csv_path,json_path
User1,Week1-User1,Week1-User1,0IPV7H00KADkCCZXwiGIv4,https://open.spotify.com/playlist/0IPV7H00KADkCCZXwiGIv4,30,30,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/week1_13july/spotify/User1/Week1_User1_spotify_metadata.csv,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/week1_13july/spotify/User1/Week1_User1_spotify_metadata.json
User2,Week1-User2,Week1-User2,0bhndvZnFWvJLWLAO4XSxD,https://open.spotify.com/playlist/0bhndvZnFWvJLWLAO4XSxD,30,30,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/week1_13july/spotify/User2/Week1_User2_spotify_metadata.csv,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/week1_13july/spotify/User2/Week1_User2_spotify_metadata.json
User3,Week1-User3,Week1-User3,73b83d4fpud64FLpYqCGjD,https://open.spotify.com/playlist/73b83d4fpud64FLpYqCGjD,30,30,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/week1_13july/spotify/User3/Week1_User3_spotify_metadata.csv,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/week1_13july/spotify/User3/Week1_User3_spotify_metadata.json
User4,Week1-User4,Week1-User4,4syI3cLSRArRP3VencCRM3,https://open.spotify.com/playlist/4syI3cLSRArRP3VencCRM3,30,30,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/week1_13july/spotify/User4/Week1_User4_spotify_metadata.csv,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/week1_13july/spotify/User4/Week1_User4_spotify_metadata.json
User5,Week1-User5,Week 1-User5,2iX1zNJBqgk2j4EIDozzWl,https://open.spotify.com/playlist/2iX1zNJBqgk2j4EIDozzWl,30,30,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/week1_13july/spotify/User5/Week1_User5_spotify_metadata.csv,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/week1_13july/spotify/User5/Week1_User5_spotify_metadata.json
User6,Week1-User6,Week1-User6 ,1RNu19SNSendzk0U0m8DIW,https://open.spotify.com/playlist/1RNu19SNSendzk0U0m8DIW,30,30,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/week1_13july/spotify/User6/Week1_User6_spotify_metadata.csv,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/week1_13july/spotify/User6/Week1_User6_spotify_metadata.json
User7,Week1-User7,Week 1-User7,5VlUNznEaGQKKZNZl1o67Z,https://open.spotify.com/playlist/5VlUNznEaGQKKZNZl1o67Z,30,30,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/week1_13july/spotify/User7/Week1_User7_spotify_metadata.csv,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/week1_13july/spotify/User7/Week1_User7_spotify_metadata.json
User8,Week1-User8,Week1-User8,6W1ai3xtubuTGHsxIqrP09,https://open.spotify.com/playlist/6W1ai3xtubuTGHsxIqrP09,30,30,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/week1_13july/spotify/User8/Week1_User8_spotify_metadata.csv,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/week1_13july/spotify/User8/Week1_User8_spotify_metadata.json
User9,Week1-User9,Week1-User9,0escRZsQH6RJbznFnOpqCX,https://open.spotify.com/playlist/0escRZsQH6RJbznFnOpqCX,30,30,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/week1_13july/spotify/User9/Week1_User9_spotify_metadata.csv,/Users/akarcaal/Development/ReposMCT/PopularityAnalyzer/experiment_results/week1_13july/spotify/User9/Week1_User9_spotify_metadata.json
